,node,ks,kdeg,pr,m,ksum,k2sum
17387,18045152,26,32,14.000000000000002,36433,7145,9863237
17388,18194079,1,1,5.0,1,0,0
17389,341315592,31,63,9.0,36433,14063,25007020
17390,14838506,31,79,21.0,36433,12568,25503583
17391,15395087,40,58,22.0,36433,17796,40923645
17392,18654574,10,10,8.0,36433,5692,18573011
17393,37464391,18,21,10.0,36433,2199,2967903
17394,13,68,293,365.0,36433,25181,39855299
17395,19517661,26,42,25.0,36433,2403,3359812
17396,15348133,26,35,18.0,36433,3199,14396371
17397,8847392,26,29,15.0,36433,559,602273
17398,38797846,3,4,5.0,36433,92,766923
17399,14596164,31,90,27.0,36433,11946,24462853
17400,18891069,5,5,11.0,36433,567,1057563
17401,19351990,16,17,10.0,36433,549,1451958
17402,17791350,26,40,24.0,36433,4290,21818636
17403,15226655,22,31,10.0,36433,5810,11686099
17404,43934136,13,15,6.0,36433,5276,10765619
17405,25780608,14,20,8.0,36433,8947,7548437
17406,276869091,6,8,10.0,36433,524,628020
17407,20291791,37,77,71.0,36433,10004,20561651
17408,16639110,15,15,5.0,36434,7673,19278559
17409,16511485,26,28,17.0,36433,560,602273
17410,391891226,30,33,89.0,36433,2906,2923390
17411,349926417,5,7,8.0,36436,390,1229264
17412,359542257,5,7,9.0,36436,1673,2462486
17413,15591032,40,43,32.0,36433,15437,22755436
17414,283164470,12,13,6.0,36433,4945,10317726
17415,31281702,10,11,6.0,36433,1870,2454765
17416,17633614,3,5,13.0,36433,68,246623
17417,84463170,2,2,8.0,36433,5,46658
17418,19663483,26,30,18.0,36433,2208,2408874
17419,12972652,26,57,28.000000000000004,36433,6377,8226461
17420,20486543,14,14,15.0,1,0,0
17421,15415876,15,16,8.0,36433,375,1339353
17422,21065280,26,35,18.0,36433,2403,5973625
17423,58525541,4,4,7.000000000000001,36436,14,69803
17424,470898950,16,18,7.000000000000001,36433,4395,4070625
17425,156778644,5,5,14.000000000000002,1,0,0
17426,92380677,23,35,8.0,36433,6733,9019126
17427,134382715,16,16,8.0,36433,448,1510723
17428,493734777,1,1,5.0,36434,122,158917
17429,16493390,26,33,19.0,36433,4196,11434836
17430,18877260,1,1,5.0,36434,691,1460398
17431,24923100,7,7,7.000000000000001,36433,659,1584859
17432,63923832,11,11,12.0,36433,5827,15665140
17433,11740902,26,43,69.0,36433,4239,9714109
17434,282917455,21,24,8.0,36433,4019,12920127
17435,35617784,3,5,32.0,36433,57,189949
17436,18772355,25,30,48.0,36433,883,1906177
17437,21237766,16,16,5.0,36433,4987,5247131
17438,239514604,4,4,5.0,36433,2181,2812181
17439,21095825,26,36,17.0,36433,622,590094
17440,19806107,16,18,5.0,36435,4716,6106682
17441,40863897,6,7,7.000000000000001,36433,1243,7354881
17442,36697827,2,2,7.000000000000001,1,0,0
17443,92108606,19,25,11.0,36433,574,1604938
17444,13882062,8,10,11.0,36433,2385,3048975
17445,16469544,26,28,14.000000000000002,36433,554,596388
17446,19695003,13,13,15.0,1,0,0
17447,14930659,7,7,25.0,36433,1114,2238010
17448,17904776,4,5,7.000000000000001,36433,42,196172
17449,15696404,25,38,31.0,36433,3408,4384920
17450,17869922,1,1,5.0,36434,2309,13371629
17451,212059408,8,9,8.0,1,0,0
17452,26190261,36,48,18.0,36433,7457,17213123
17453,5202671,9,9,5.0,36434,4258,5348072
17454,60204675,11,11,5.0,36433,3887,5978483
17455,14440284,7,12,12.0,36433,2385,3135351
17456,19581929,5,5,8.0,36433,20,120654
17457,79755206,3,3,6.0,1,0,0
17458,198285459,4,5,11.0,1,0,0
17459,140116652,2,2,5.0,36434,1045,2135608
17460,49541271,13,17,6.0,36433,6027,6844170
17461,43192807,37,166,190.0,36433,1990,4368139
17462,239253837,9,9,6.0,36433,367,1257198
17463,26529631,4,4,15.0,36437,7,53960
17464,19753142,5,7,23.0,36437,2326,13446573
17465,19275416,11,12,8.0,36433,306,1434201
17466,14711172,4,4,7.000000000000001,36433,2309,13371629
17467,17761888,4,4,13.0,36433,2340,2995065
17468,145835700,5,6,9.0,36433,183,138860
17469,44450259,5,7,12.0,36437,2552,13445528
17470,343106471,11,11,8.0,36433,218,891658
17471,376017322,1,1,5.0,1,0,0
17472,368719076,2,2,8.0,1,0,0
17473,35620623,3,3,18.0,36433,5,34667
17474,8008212,7,7,19.0,36433,1890,2401262
17475,5380152,7,10,10.0,36433,295,569269
17476,23834956,12,12,7.000000000000001,36433,399,1331694
17477,14172171,6,6,10.0,1,0,0
17478,31668950,5,6,12.0,36437,678,540086
17479,16677973,4,4,6.0,1,0,0
17480,37203044,1,1,11.0,1,0,0
17481,442498038,3,3,6.0,1,0,0
17482,40089615,1,1,5.0,36434,226,2342
17483,58954606,2,2,5.0,36434,1613,683287
17484,92458549,2,2,5.0,1,0,0
17485,482391552,2,2,5.0,36434,232,967315
17486,17971372,2,2,7.000000000000001,1,0,0
17487,16666502,2,2,11.0,1,0,0
17488,141341662,15,18,15.0,36433,2130,7737511
17489,20019623,3,4,5.0,36433,1166,462316
17490,356897757,1,1,5.0,36434,1372,499007
17491,461173072,2,2,5.0,36434,554,1077302
17492,11435642,68,185,123.0,36433,21063,26508349
17493,58207123,15,17,16.0,36433,1137,8659225
17494,195848512,15,19,14.000000000000002,36433,1707,3574376
17495,14721658,70,192,31.0,36433,18461,15447834
17496,15106982,70,128,22.0,36433,13938,14862845
17497,3820911,70,206,62.0,36433,15188,14499869
17498,22408167,70,229,24.0,36433,20164,16399065
17499,15360428,12,23,24.0,36433,1109,3600180
17500,15419017,32,43,18.0,36433,4356,8213749
17501,15259001,13,18,9.0,36433,1323,2102849
17502,177470611,54,121,11.0,36433,9546,13266663
17503,14982057,19,22,10.0,36433,2612,6310067
17504,51526616,29,29,12.0,36433,4048,9116372
17505,177430030,70,175,18.0,36433,17881,14627318
17506,199122609,13,13,6.0,36433,1911,8850003
17507,15092938,13,15,12.0,36433,799,2683786
17508,14816607,30,36,7.000000000000001,36433,7896,13529178
17509,11587712,70,135,31.0,36433,7012,10115384
17510,18573267,70,131,14.000000000000002,36433,15674,15632266
17511,372092749,25,25,12.0,36433,4437,6976097
17512,14521617,69,143,54.0,36433,7936,12223214
17513,15354351,19,36,21.0,36433,2905,10116426
17514,50483419,56,76,9.0,36433,10845,12793481
17515,24479656,9,9,12.0,36433,144,759582
17516,86846285,9,10,12.0,36433,2811,14537030
17517,15032882,28,63,35.0,36433,3143,4796170
17518,50098420,10,12,10.0,36433,700,2509050
17519,824168,70,197,41.0,36433,20668,36488514
17520,7212562,19,22,19.0,36433,4833,23026912
17521,15284002,16,24,14.000000000000002,36433,2121,3212420
17522,15469043,10,12,10.0,36433,628,2489634
17523,16867505,19,42,31.0,36433,1356,3492750
17524,43287595,70,135,23.0,36433,9511,11715223
17525,193257525,70,120,17.0,36433,13574,15712012
17526,15313289,3,3,8.0,36435,164,110985
17527,80405774,3,3,8.0,36435,775,264910
17528,494811734,41,43,10.0,36433,3683,6503541
17529,17194296,48,105,157.0,36433,3338,822972
17530,16102771,16,20,17.0,36433,704,2298511
17531,23707686,5,6,5.0,36434,850,314958
17532,73485731,19,19,28.000000000000004,36433,79,182458
17533,14202104,28,48,86.0,36433,5291,20044400
17534,15040648,21,21,10.0,36433,3351,10532318
17535,14438063,28,51,30.0,36433,5273,6875686
17536,18750806,6,6,5.0,36434,956,695130
17537,24848057,52,60,7.000000000000001,36433,10328,13757511
17538,14166346,29,44,43.0,36433,2044,3437560
17539,24275509,9,9,10.0,36433,205,589399
17540,60194854,8,14,13.0,36433,637,2553616
17541,71054392,6,6,8.0,36433,77,431151
17542,39669896,56,70,24.0,36433,5427,22684241
17543,14371835,6,7,23.0,36433,18,107036
17544,15783361,6,6,20.0,36433,16,119763
17545,15086116,22,36,21.0,36433,2420,4134047
17546,14222536,11,17,23.0,36433,2037,7344058
17547,37916113,66,86,15.0,36433,8953,12604978
17548,15678913,43,49,18.0,36433,1686,4174608
17549,15710219,8,11,10.0,36433,755,2544119
17550,1077971,31,35,24.0,36433,8827,27731661
17551,37744442,19,21,33.0,36433,529,2413448
17552,151626808,7,7,6.0,36433,1852,5636014
17553,16919603,18,19,15.0,36433,790,2672758
17554,216865677,70,165,24.0,36433,14903,14903475
17555,15691808,16,22,19.0,36433,760,2508722
17556,505086981,23,23,6.0,36433,3309,6657367
17557,14103554,13,14,20.0,36433,1390,7279009
17558,277295851,24,24,14.000000000000002,36433,1235,5285115
17559,27735566,24,24,14.000000000000002,36433,3088,6456151
17560,10967452,18,22,20.0,36433,2618,9633595
17561,20297396,8,10,11.0,36433,92,450404
17562,234185336,33,35,18.0,1,0,0
17563,14371154,10,12,14.000000000000002,36433,1259,1127070
17564,551124967,16,16,5.0,36433,2822,6276249
17565,1468401,7,8,8.0,36433,105,25612
17566,15265990,14,27,32.0,1,0,0
17567,278091663,16,17,6.0,36433,4330,8412474
17568,13747362,9,9,17.0,1,0,0
17569,15838591,5,5,9.0,36433,7,18812
17570,11861272,11,11,16.0,36433,290,1306708
17571,61904610,1,1,5.0,36434,771,6510382
17572,9027,2,2,8.0,36433,66,53326
17573,15742772,11,14,17.0,36433,1737,7053642
17574,71575772,5,5,7.000000000000001,36433,3852,19286644
17575,31028619,2,2,6.0,1,0,0
17576,15200257,10,14,8.0,36433,2122,3974313
17577,14120948,10,14,14.000000000000002,36433,586,1698317
17578,3032,49,60,47.0,36433,5335,17300670
17579,18194756,5,5,6.0,36433,1402,4173195
17580,16443143,10,11,8.0,36433,662,2473621
17581,6972182,18,24,37.0,36433,1502,8192421
17582,8268052,6,9,17.0,36433,3893,19286644
17583,14210874,11,13,19.0,36433,951,759741
17584,5632382,6,6,15.0,36433,234,1098707
17585,111364887,5,7,18.0,36433,362,548874
17586,242197839,8,8,6.0,36433,909,4896817
17587,1647911,6,6,15.0,36433,174,454601
17588,28515852,3,3,5.0,36434,943,6790485
17589,32528712,8,9,5.0,36434,4919,19812394
17590,15144028,9,9,14.000000000000002,1,0,0
17591,33136368,4,4,10.0,36433,633,3511934
17592,14829058,3,3,5.0,36433,37,171920
17593,24296476,3,3,14.000000000000002,1,0,0
17594,62296467,3,3,7.000000000000001,36433,89,174487
17595,14791397,3,4,5.0,36435,3148,13649575
17596,51368558,1,1,6.0,1,0,0
17597,151617770,1,1,5.0,1,0,0
17598,50790688,1,1,5.0,36434,264,97129
17599,43262496,1,1,5.0,2,1,0
17600,5445622,1,1,9.0,1,0,0
17601,15070082,2,2,8.0,36433,2309,13371629
17602,19103451,1,1,5.0,1,0,0
17603,24163983,3,3,8.0,36433,2889,15508795
17604,14978440,1,1,5.0,36434,17,70297
17605,273511576,1,1,7.000000000000001,1,0,0
17606,141209312,4,4,8.0,36436,15,111776
17607,46645176,5,9,11.0,36436,1320,2330084
17608,14319981,4,5,9.0,36433,1391,3902601
17609,67401234,5,7,8.0,36433,87,613865
17610,87613162,5,9,84.0,2,9,17610
17611,19329393,28,92,246.0,36433,2441,8384277
17612,53486730,6,6,7.000000000000001,36433,1015,4074461
17613,47549754,3,3,7.000000000000001,36433,124,761516
17614,97127015,6,8,15.0,36433,92,597285
17615,43233609,6,9,11.0,36433,324,596240
17616,53144495,10,46,28.000000000000004,36433,2170,4540655
17617,40174541,2,2,7.000000000000001,1,0,0
17618,81931552,5,5,8.0,36433,543,755950
17619,44298103,3,3,6.0,36434,175,389104
17620,165828200,4,6,10.0,36436,31,111776
17621,72445681,7,27,40.0,36433,785,1609303
17622,19800884,8,15,40.0,36433,121,424107
17623,39832686,8,13,38.0,36433,192,600514
17624,23212069,2,2,5.0,36434,601,781618
17625,85853331,5,9,93.0,2,9,17625
17626,44252390,3,3,5.0,36433,601,781618
17627,15204392,1,1,5.0,36434,509,502409
17628,206975193,2,2,5.0,36434,601,781618
17629,22593902,6,10,27.0,36433,47,271162
17630,73530219,4,4,5.0,36434,1219,1609634
17631,291929780,2,2,29.0,2,2,17631
17632,275810371,2,2,29.0,2,2,17632
17633,98942163,1,1,5.0,36434,226,2342
17634,14852174,6,7,17.0,36433,56,574869
17635,15548933,6,8,9.0,36433,1704,4537614
17636,81888262,7,9,8.0,36433,713,1430807
17637,266791973,3,4,12.0,1,0,0
17638,91912080,5,8,8.0,36433,652,1050074
17639,637013,4,5,9.0,36433,1019,3506222
17640,20014300,16,30,48.0,36433,2702,10703628
17641,96851347,3,6,9.0,36434,684,855790
17642,783297,7,7,5.0,36433,2630,5135414
17643,33653060,4,4,5.0,36434,1187,2223572
17644,34498219,3,3,9.0,1,0,0
17645,16890632,5,5,5.0,36434,2317,4668186
17646,43401958,3,3,5.0,36435,16,50370
17647,27874544,5,6,9.0,36433,281,592494
17648,17828421,2,2,5.0,36433,5,17621
17649,19616435,3,5,9.0,5,15,52916
17650,55757763,3,4,5.0,36435,575,953708
17651,33788665,2,2,5.0,36434,515,538680
17652,22971743,1,1,5.0,36434,92,314932
17653,100603056,5,5,14.000000000000002,36433,37,271162
17654,40296125,1,1,5.0,36434,509,502409
17655,9911362,3,3,5.0,36434,1494,2406128
17656,15772663,4,5,13.0,36433,27,253541
17657,14852083,3,3,11.0,1,0,0
17658,38412454,1,1,5.0,2,4,0
17659,13436932,2,2,5.0,36433,931,3432861
17660,30223292,2,2,5.0,36435,98,347692
17661,35312130,1,1,5.0,36434,92,314932
17662,29385964,2,2,37.0,36433,509,502409
17663,44789885,2,2,5.0,6,18,19368
17664,65909901,1,1,5.0,36434,92,314932
17665,37009864,3,3,5.0,36435,607,796767
17666,40569438,2,2,5.0,36434,601,781618
17667,72928303,3,3,7.000000000000001,5,8,52949
17668,19422195,2,2,5.0,36433,226,2342
17669,120679977,1,1,5.0,36540,21,70623
17670,14875623,1,1,5.0,36434,5,35216
17671,80228089,1,1,5.0,36434,509,502409
17672,23810857,1,1,5.0,36434,92,314932
17673,20197134,2,2,5.0,36434,539,662962
17674,15474878,67,151,15.0,36433,19923,14519202
17675,17024395,57,69,7.000000000000001,36433,12085,8923988
17676,348393652,59,92,11.0,36433,12922,12534714
17677,14861701,55,72,7.000000000000001,36433,13630,12785849
17678,47206525,62,104,11.0,36433,16731,13556847
17679,14990062,69,297,39.0,36433,33728,18079038
17680,267350635,62,88,9.0,36433,16648,15177489
17681,84717566,69,109,44.0,36433,3789,5702394
17682,17017889,52,66,11.0,36433,11777,11747506
17683,84716479,43,44,32.0,36433,1678,574563
17684,5110861,29,31,21.0,36433,3569,3919766
17685,103238721,46,49,7.000000000000001,36433,10426,11500895
17686,15318271,40,53,11.0,36433,7214,9345302
17687,21678359,7,7,6.0,36433,372,1926824
17688,19413141,49,60,8.0,36433,10604,10952701
17689,221770604,57,64,6.0,36433,13147,11403753
17690,123028422,61,88,7.000000000000001,36433,16320,13715391
17691,16475403,33,41,21.0,36433,1468,3742930
17692,22981384,62,118,16.0,36433,14064,11994234
17693,14485423,67,108,7.000000000000001,36433,21293,16109987
17694,47306483,59,100,13.0,36433,12869,12072699
17695,30433454,22,23,6.0,36433,2920,4041542
17696,14726202,56,63,16.0,36433,9527,9286718
17697,14922645,65,118,42.0,36433,12147,13032413
17698,95889568,66,100,10.0,36433,17436,15738081
17699,14916626,43,53,13.0,36433,7990,9818392
17700,398496984,19,20,9.0,36433,1405,2998290
17701,62964627,35,37,19.0,36433,3947,4037019
17702,146469926,25,25,8.0,36433,3675,4216637
17703,118253507,46,49,37.0,36433,5401,8823484
17704,36765490,69,283,30.0,36433,34203,18105112
17705,92017367,53,58,11.0,36433,9437,7538842
17706,15957560,32,36,6.0,36433,7430,7698961
17707,87693728,57,68,8.0,36433,10788,9960067
17708,14844734,65,93,26.0,36433,12281,13019588
17709,16178922,32,34,9.0,36433,6376,6642138
17710,16895274,69,329,167.0,36433,29646,46298502
17711,68218232,61,97,9.0,36433,16805,13210597
17712,59420092,65,122,10.0,36433,19783,14239650
17713,114013808,23,23,6.0,36433,6052,8019031
17714,11232892,69,118,11.0,36433,23164,18082417
17715,98633794,59,89,14.000000000000002,36433,11315,10277084
17716,88097712,21,21,5.0,36433,1923,2565136
17717,314273466,59,91,10.0,36433,13655,11546718
17718,11348722,69,147,35.0,36433,17696,15465567
17719,17876003,9,12,17.0,1,0,0
17720,17877850,69,121,33.0,36433,17134,13312885
17721,14902737,13,13,6.0,36433,1876,5109999
17722,17849404,57,94,19.0,36433,6737,8548187
17723,367036985,3,3,5.0,2,12,0
17724,375971107,58,109,26.0,36433,11996,27579238
17725,102264848,50,64,7.000000000000001,36433,9180,10132478
17726,111778335,5,5,6.0,1,0,0
17727,153208824,33,36,6.0,36433,8337,8098849
17728,70989742,15,15,5.0,36433,4536,9071890
17729,6416652,57,72,10.0,36433,12252,11719221
17730,14155927,69,209,30.0,36433,36677,30425005
17731,38651156,10,10,9.0,1,0,0
17732,16952572,46,52,8.0,36433,11467,14433997
17733,16886100,37,40,20.0,36433,4018,7772487
17734,66979136,52,56,10.0,36433,9513,12748910
17735,74291526,67,130,12.0,36433,20332,14357012
17736,37501155,61,97,11.0,36433,15065,11401940
17737,50641446,30,32,10.0,36433,2693,5733007
17738,41349992,44,46,6.0,36433,8006,7255781
17739,92738115,12,12,6.0,36433,1980,6193837
17740,46501465,28,28,14.000000000000002,36433,2794,2872702
17741,330921167,25,25,14.000000000000002,36433,2368,4761469
17742,16038961,7,7,5.0,36433,2539,3412299
17743,302784387,24,26,6.0,36433,4580,4770087
17744,10408632,29,32,7.000000000000001,36433,4334,6980840
17745,21517540,12,12,12.0,36433,212,996709
17746,349604022,14,14,6.0,36433,3121,4579369
17747,57695187,25,27,8.0,36433,5257,7538368
17748,5709442,18,18,5.0,36433,5556,7394262
17749,15021845,28,29,11.0,36433,3586,9973233
17750,269247938,22,22,6.0,36433,4250,6782402
17751,62584402,45,50,21.0,36433,1841,1956510
17752,363779585,7,7,5.0,36433,2873,3063074
17753,41583318,57,79,10.0,36433,10007,12065939
17754,17529119,41,45,13.0,36433,3905,8874094
17755,14722371,12,12,7.000000000000001,36433,1899,512167
17756,156370885,63,103,6.0,36433,17913,13037051
17757,376085309,38,39,13.0,36433,2483,2033868
17758,37744202,15,15,7.000000000000001,36433,1638,4619527
17759,86280347,5,5,6.0,1,0,0
17760,397225903,9,9,5.0,36434,2672,3222363
17761,93870620,15,15,6.0,36433,3815,4723416
17762,22127500,8,11,7.000000000000001,36433,819,2557497
17763,21559455,2,3,5.0,36433,33,72366
17764,21559389,2,2,7.000000000000001,36433,31,54682
17765,14446054,14,14,9.0,1,0,0
17766,37761694,5,5,6.0,1,0,0
17767,73599468,10,13,7.000000000000001,36433,2744,2693456
17768,59104970,1,1,5.0,1,0,0
17769,23554196,18,20,16.0,36433,1052,5502387
17770,216874800,2,2,5.0,1,0,0
17771,116578836,3,3,5.0,36434,2196,2793799
17772,19686629,3,3,9.0,1,0,0
17773,155503156,3,3,6.0,2,12,0
17774,90522109,4,4,6.0,1,0,0
17775,42497911,1,1,5.0,1,0,0
17776,40141315,6,7,5.0,36437,1859,2799120
17777,49709710,5,6,11.0,36435,47,140557
17778,30062095,8,10,5.0,36437,4008,4383240
17779,14794851,31,75,20.0,36433,13704,30573940
17780,59347826,5,8,17.0,36435,130,126459
17781,22458328,22,32,12.0,36433,4577,4515994
17782,101658059,12,14,9.0,36433,1467,1913665
17783,116366025,10,11,8.0,36433,1001,1462737
17784,76389739,5,5,6.0,36433,109,596443
17785,105398724,7,7,7.000000000000001,36433,130,110021
17786,291963936,4,4,6.0,36433,1142,2203926
17787,105401865,2,2,5.0,36434,2312,13371629
17788,126464172,4,4,7.000000000000001,36433,46,362176
17789,231144443,8,8,8.0,36433,3904,14984010
17790,74322741,8,8,6.0,36433,2601,14549297
17791,14260651,7,7,8.0,36433,4901,16301075
17792,54695584,14,18,15.0,36433,4263,3984817
17793,43067446,14,14,13.0,36433,513,2366861
17794,15053535,5,5,5.0,36433,272,1118006
17795,369316479,8,8,5.0,36433,491,1701361
17796,29863027,11,13,27.0,36433,1832,2285307
17797,14721354,5,5,5.0,36434,3086,2512904
17798,334321077,23,46,90.0,36433,1261,2201996
17799,45579122,1,1,5.0,2,1,0
17800,50794213,1,1,9.0,1,0,0
17801,18965663,3,3,6.0,1,0,0
17802,11423552,2,2,5.0,1,0,0
17803,18465629,5,5,12.0,36433,2547,14024977
17804,29922377,3,3,12.0,36433,13,25826
17805,329792224,2,2,5.0,36434,884,1365593
17806,14683704,8,9,13.0,36433,74,257449
17807,29811763,2,2,5.0,36434,2670,13620949
17808,316444900,3,3,22.0,36433,48,156570
17809,285106004,2,2,5.0,36434,425,329439
17810,89227052,1,1,5.0,1,0,0
17811,17585297,1,1,5.0,1,0,0
17812,17229208,1,1,8.0,1,0,0
17813,15033883,22,28,28.000000000000004,36433,1463,3396578
17814,191597349,5,5,12.0,36433,36,322891
17815,20727819,25,63,50.0,36433,3323,18228988
17816,17525171,25,49,63.0,36433,2014,7052593
17817,17054396,18,19,16.0,36433,900,4999308
17818,36756075,14,19,37.0,36433,65,287453
17819,36751886,7,9,30.0,36433,75,287453
17820,21904217,25,43,50.0,36433,3548,16618474
17821,18086960,25,38,13.0,36433,3711,17680439
17822,34676063,11,12,8.0,36433,567,3520401
17823,3291841,25,39,34.0,36433,2228,7003140
